"","Year","State","Median.AQI","Days.with.AQI"
"872",1980,"New Jersey",39,277
"873",1980,"New Jersey",64,344
"874",1980,"New Jersey",41,299
"875",1980,"New Mexico",54,366
"876",1980,"New Mexico",45,366
"877",1980,"New Mexico",56,366
"878",1980,"New Mexico",24,361
"879",1980,"New York",75,175
"880",1980,"New York",50,350
"881",1980,"New York",66,338
"882",1980,"New York",33,361
"883",1980,"New York",114,365
"884",1980,"New York",40,332
"885",1980,"New York",76,358
"886",1980,"New York",106,365
"887",1980,"New York",56,366
"888",1980,"New York",102,361
"889",1980,"New York",93,365
"890",1980,"New York",37,365
"891",1980,"New York",61,365
"892",1980,"New York",59,360
"893",1980,"New York",58,355
"894",1980,"New York",17,42
"895",1980,"New York",84,366
"896",1980,"New York",22,316
"897",1980,"New York",49,365
"898",1980,"North Carolina",14,257
"899",1980,"North Carolina",45,174
"900",1980,"North Carolina",49,340
"901",1980,"North Carolina",27,302
"902",1980,"North Carolina",101,199
"903",1980,"North Carolina",46,197
"904",1980,"North Carolina",87,366
"905",1980,"North Carolina",48,126
"906",1980,"North Carolina",58,345
"907",1980,"North Dakota",0,317
"908",1980,"North Dakota",29,324
"909",1980,"North Dakota",3,321
"910",1980,"North Dakota",35,366
"911",1980,"North Dakota",33,364
"912",1980,"Ohio",17,113
"913",1980,"Ohio",47,366
"914",1980,"Ohio",49,366
"915",1980,"Ohio",31,351
"916",1980,"Ohio",39,363
"917",1980,"Ohio",32,167
"918",1980,"Ohio",81,303
"919",1980,"Ohio",64,366
"920",1980,"Ohio",65,366
"921",1980,"Ohio",93,366
"922",1980,"Ohio",100,366
"923",1980,"Ohio",77,366
"924",1980,"Ohio",24,137
"925",1980,"Ohio",40,305
"926",1980,"Ohio",76,366
"927",1980,"Ohio",81,366
"928",1980,"Ohio",27,361
"929",1980,"Ohio",49,366
"930",1980,"Ohio",32,339
"931",1980,"Ohio",31,324
"932",1980,"Ohio",19,300
"933",1980,"Ohio",61,357
"934",1980,"Ohio",109,366
"935",1980,"Ohio",29,328
"936",1980,"Ohio",20,337
"937",1980,"Oklahoma",34,331
"938",1980,"Oklahoma",44,366
"939",1980,"Oklahoma",77,366
"940",1980,"Oregon",26,366
"941",1980,"Oregon",26,117
"942",1980,"Oregon",40,321
"943",1980,"Oregon",80,365
"944",1980,"Oregon",39,323
"945",1980,"Oregon",20,275
"946",1980,"Oregon",74,366
"947",1980,"Pennsylvania",121,366
"948",1980,"Pennsylvania",103,363
"949",1980,"Pennsylvania",62,363
"950",1980,"Pennsylvania",33,147
"951",1980,"Pennsylvania",57,347
"952",1980,"Pennsylvania",84,351
"953",1980,"Pennsylvania",49,360
"954",1980,"Pennsylvania",71,347
"955",1980,"Pennsylvania",57,350
"956",1980,"Pennsylvania",49,358
"957",1980,"Pennsylvania",46,356
"958",1980,"Pennsylvania",57,356
"959",1980,"Pennsylvania",50,348
"960",1980,"Pennsylvania",50,348
"961",1980,"Pennsylvania",39,148
"962",1980,"Pennsylvania",61,355
"963",1980,"Pennsylvania",61,361
"964",1980,"Pennsylvania",93,366
"965",1980,"Pennsylvania",62,351
"966",1980,"Pennsylvania",44,57
"967",1980,"Pennsylvania",60,358
"968",1980,"Puerto Rico",16,286
"969",1980,"Puerto Rico",13,171
"970",1980,"Puerto Rico",37,294
"971",1980,"Rhode Island",44,330
"972",1980,"Rhode Island",71,366
"973",1980,"South Carolina",0,55
"974",1980,"South Carolina",41,365
"975",1980,"South Carolina",21,189
"976",1980,"South Carolina",64,186
"977",1980,"South Carolina",54,192
"978",1980,"South Carolina",48,340
"979",1980,"South Carolina",47,163
"980",1980,"South Carolina",58,221
"981",1980,"South Carolina",52,366
"982",1980,"South Carolina",27,362
"983",1980,"Tennessee",49,366
"984",1980,"Tennessee",47,342
"985",1980,"Tennessee",56,366
"986",1980,"Tennessee",43,360
"987",1980,"Tennessee",54,363
"988",1980,"Tennessee",71,366
"989",1980,"Tennessee",43,366
"990",1980,"Tennessee",56,366
"991",1980,"Tennessee",112,366
"992",1980,"Tennessee",115,366
"993",1980,"Tennessee",31,365
"994",1980,"Tennessee",56,366
"995",1980,"Texas",44,364
"996",1980,"Texas",34,266
"997",1980,"Texas",28,36
"998",1980,"Texas",47,365
"999",1980,"Texas",42,340
"1000",1980,"Texas",81,347
"1001",1980,"Texas",43,343
"1002",1980,"Texas",42,329
"1003",1980,"Texas",94,364
"1004",1980,"Texas",43,94
"1005",1980,"Texas",43,336
"1006",1980,"Texas",40,352
"1007",1980,"Texas",44,280
"1008",1980,"Texas",38,113
"1009",1980,"Texas",57,366
"1010",1980,"Texas",38,312
"1011",1980,"Utah",56,366
"1012",1980,"Utah",14,239
"1013",1980,"Utah",112,366
"1014",1980,"Utah",0,270
"1015",1980,"Utah",19,256
"1016",1980,"Utah",57,366
"1017",1980,"Utah",51,363
"1018",1980,"Vermont",20,216
"1019",1980,"Vermont",26,363
"1020",1980,"Vermont",29,235
"1021",1980,"Virginia",52,361
"1022",1980,"Virginia",21,351
"1023",1980,"Virginia",80,156
"1024",1980,"Virginia",61,366
"1025",1980,"Virginia",56,363
"1026",1980,"Virginia",20,110
"1027",1980,"Virginia",41,364
"1028",1980,"Virginia",56,354
"1029",1980,"Virginia",19,325
"1030",1980,"Virginia",90,86
"1031",1980,"Virginia",49,338
"1032",1980,"Virginia",33,362
"1033",1980,"Virginia",47,364
"1034",1980,"Washington",107,307
"1035",1980,"Washington",32,363
"1036",1980,"Washington",14,329
"1037",1980,"Washington",79,366
"1038",1980,"Washington",56,366
"1039",1980,"Washington",29,340
"1040",1980,"Washington",80,366
"1041",1980,"Washington",28,280
"1042",1980,"West Virginia",111,71
"1043",1980,"West Virginia",67,72
"1044",1980,"West Virginia",59,113
"1045",1980,"West Virginia",52,364
"1046",1980,"West Virginia",44,356
"1047",1980,"West Virginia",86,77
"1048",1980,"Wisconsin",128,366
"1049",1980,"Wisconsin",48,303
"1050",1980,"Wisconsin",46,358
"1051",1980,"Wisconsin",12,327
"1052",1980,"Wisconsin",38,335
"1053",1980,"Wisconsin",44,366
"1054",1980,"Wisconsin",33,165
"1055",1980,"Wisconsin",75,366
"1056",1980,"Wisconsin",92,348
"1057",1980,"Wisconsin",24,60
"1058",1980,"Wisconsin",34,202
"1059",1980,"Wisconsin",20,183
"1060",1980,"Wisconsin",38,343
"1061",1980,"Wisconsin",39,366
"1062",1980,"Wisconsin",44,358
"1063",1980,"Wisconsin",41,266
"1064",1980,"Wisconsin",43,146
"1065",1980,"Wisconsin",22,316
"1066",1981,"Alabama",44,188
"1067",1981,"Alabama",67,365
"1068",1981,"Alabama",39,352
"1069",1981,"Alabama",75,365
"1070",1981,"Alabama",38,301
"1071",1981,"Alabama",42,228
"1072",1981,"Alaska",45,365
"1073",1981,"Alaska",28,327
"1074",1981,"Arizona",7,188
"1075",1981,"Arizona",142,365
"1076",1981,"Arizona",37,335
"1077",1981,"Arizona",200,365
"1078",1981,"Arizona",80,365
"1079",1981,"Arizona",114,365
"1080",1981,"Arizona",135,345
"1081",1981,"Arizona",36,286
"1082",1981,"Arizona",28,356
"1083",1981,"Arkansas",16,242
"1084",1981,"Arkansas",44,365
"1085",1981,"Arkansas",0,152
"1086",1981,"California",43,365
"1087",1981,"California",33,365
"1088",1981,"California",35,320
"1089",1981,"California",46,365
"1090",1981,"California",71,365
"1091",1981,"California",79,365
"1092",1981,"California",32,318
"1093",1981,"California",46,316
"1094",1981,"California",38,198
"1095",1981,"California",89,365
"1096",1981,"California",34,318
"1097",1981,"California",28,354
"1098",1981,"California",176,365
"1099",1981,"California",101,133
"1100",1981,"California",38,365
"1101",1981,"California",19,359
"1102",1981,"California",11,282
"1103",1981,"California",37,365
"1104",1981,"California",34,364
"1105",1981,"California",100,365
"1106",1981,"California",40,365
"1107",1981,"California",136,365
"1108",1981,"California",58,365
"1109",1981,"California",37,365
"1110",1981,"California",151,365
"1111",1981,"California",116,365
"1112",1981,"California",38,365
"1113",1981,"California",42,364
"1114",1981,"California",47,365
"1115",1981,"California",28,365
"1116",1981,"California",58,365
"1117",1981,"California",44,365
"1118",1981,"California",35,365
"1119",1981,"California",35,335
"1120",1981,"California",28,141
"1121",1981,"California",38,365
"1122",1981,"California",38,365
"1123",1981,"California",54,363
"1124",1981,"California",26,59
"1125",1981,"California",57,365
"1126",1981,"California",71,292
"1127",1981,"California",84,362
"1128",1981,"California",38,361
"1129",1981,"Colorado",58,348
"1130",1981,"Colorado",46,356
"1131",1981,"Colorado",39,341
"1132",1981,"Colorado",86,357
"1133",1981,"Colorado",47,365
"1134",1981,"Colorado",48,351
"1135",1981,"Colorado",41,359
"1136",1981,"Colorado",20,303
"1137",1981,"Colorado",14,322
"1138",1981,"Colorado",44,297
"1139",1981,"Connecticut",87,365
"1140",1981,"Connecticut",58,365
"1141",1981,"Connecticut",41,236
"1142",1981,"Connecticut",59,365
"1143",1981,"Connecticut",67,137
"1144",1981,"Connecticut",48,164
"1145",1981,"Delaware",9,322
"1146",1981,"Delaware",56,361
"1147",1981,"Delaware",0,248
"1148",1981,"District Of Columbia",69,365
"1149",1981,"Florida",14,61
"1150",1981,"Florida",52,151
"1151",1981,"Florida",4,300
"1152",1981,"Florida",44,365
"1153",1981,"Florida",14,364
"1154",1981,"Florida",63,365
"1155",1981,"Florida",67,365
"1156",1981,"Florida",84,365
"1157",1981,"Florida",0,150
"1158",1981,"Florida",30,339
"1159",1981,"Florida",41,341
"1160",1981,"Florida",25,330
"1161",1981,"Florida",69,365
"1162",1981,"Florida",3,128
"1163",1981,"Florida",52,357
"1164",1981,"Florida",37,365
"1165",1981,"Florida",67,365
"1166",1981,"Florida",35,230
"1167",1981,"Georgia",34,361
"1168",1981,"Georgia",43,355
"1169",1981,"Georgia",39,325
"1170",1981,"Georgia",38,271
"1171",1981,"Hawaii",28,359
"1172",1981,"Idaho",51,351
"1173",1981,"Idaho",103,322
"1174",1981,"Idaho",69,332
"1175",1981,"Idaho",116,361
"1176",1981,"Illinois",43,284
"1177",1981,"Illinois",31,325
"1178",1981,"Illinois",80,365
"1179",1981,"Illinois",30,348
"1180",1981,"Illinois",25,57
"1181",1981,"Illinois",29,352
"1182",1981,"Illinois",34,347
"1183",1981,"Illinois",33,358
"1184",1981,"Illinois",33,298
"1185",1981,"Illinois",38,154
"1186",1981,"Illinois",91,362
"1187",1981,"Illinois",30,324
"1188",1981,"Illinois",38,248
"1189",1981,"Illinois",44,363
"1190",1981,"Illinois",40,359
"1191",1981,"Illinois",80,359
"1192",1981,"Illinois",49,354
"1193",1981,"Illinois",21,332
"1194",1981,"Illinois",52,342
"1195",1981,"Illinois",45,364
"1196",1981,"Illinois",44,359
"1197",1981,"Indiana",31,363
"1198",1981,"Indiana",65,354
"1199",1981,"Indiana",55,283
"1200",1981,"Indiana",24,299
"1201",1981,"Indiana",94,362
"1202",1981,"Indiana",67,341
"1203",1981,"Indiana",19,304
"1204",1981,"Indiana",37,253
"1205",1981,"Indiana",56,365
"1206",1981,"Indiana",90,365
"1207",1981,"Indiana",103,365
"1208",1981,"Indiana",65,365
"1209",1981,"Indiana",51,364
"1210",1981,"Indiana",75,365
"1211",1981,"Indiana",43,359
"1212",1981,"Indiana",44,365
"1213",1981,"Indiana",71,361
"1214",1981,"Indiana",82,365
"1215",1981,"Indiana",124,355
"1216",1981,"Iowa",7,137
"1217",1981,"Iowa",6,158
"1218",1981,"Iowa",62,364
"1219",1981,"Iowa",1,313
"1220",1981,"Iowa",50,364
"1221",1981,"Iowa",28,208
"1222",1981,"Iowa",36,121
"1223",1981,"Kansas",34,90
"1224",1981,"Kansas",41,365
"1225",1981,"Kansas",85,365
"1226",1981,"Kentucky",49,365
"1227",1981,"Kentucky",44,364
"1228",1981,"Kentucky",31,19
"1229",1981,"Kentucky",49,365
"1230",1981,"Kentucky",37,354
"1231",1981,"Kentucky",45,364
"1232",1981,"Kentucky",41,166
"1233",1981,"Kentucky",44,360
"1234",1981,"Kentucky",44,192
"1235",1981,"Kentucky",56,365
"1236",1981,"Kentucky",107,365
"1237",1981,"Kentucky",40,222
"1238",1981,"Kentucky",79,365
"1239",1981,"Kentucky",12,169
"1240",1981,"Kentucky",46,195
"1241",1981,"Kentucky",29,259
"1242",1981,"Louisiana",42,333
"1243",1981,"Louisiana",44,288
"1244",1981,"Louisiana",39,330
"1245",1981,"Louisiana",49,365
"1246",1981,"Louisiana",35,340
"1247",1981,"Louisiana",42,364
"1248",1981,"Louisiana",40,229
"1249",1981,"Louisiana",35,280
"1250",1981,"Louisiana",30,272
"1251",1981,"Louisiana",34,351
"1252",1981,"Maine",36,319
"1253",1981,"Maine",95,365
"1254",1981,"Maine",50,365
"1255",1981,"Maine",37,159
"1256",1981,"Maine",21,365
"1257",1981,"Maine",56,365
"1258",1981,"Maine",96,365
"1259",1981,"Maine",7,272
"1260",1981,"Maryland",47,345
"1261",1981,"Maryland",64,362
"1262",1981,"Maryland",52,363
"1263",1981,"Maryland",76,365
"1264",1981,"Maryland",30,292
"1265",1981,"Maryland",27,324
"1266",1981,"Maryland",32,300
"1267",1981,"Maryland",39,346
"1268",1981,"Maryland",54,360
"1269",1981,"Maryland",20,107
"1270",1981,"Massachusetts",29,336
"1271",1981,"Massachusetts",49,334
"1272",1981,"Massachusetts",41,358
"1273",1981,"Massachusetts",23,5
"1274",1981,"Massachusetts",68,365
"1275",1981,"Massachusetts",39,163
"1276",1981,"Massachusetts",50,365
"1277",1981,"Massachusetts",33,326
"1278",1981,"Massachusetts",78,365
"1279",1981,"Massachusetts",47,365
"1280",1981,"Michigan",39,283
"1281",1981,"Michigan",30,49
"1282",1981,"Michigan",31,271
"1283",1981,"Michigan",43,365
"1284",1981,"Michigan",72,365
"1285",1981,"Michigan",36,358
"1286",1981,"Michigan",41,365
"1287",1981,"Michigan",13,279
"1288",1981,"Michigan",56,365
"1289",1981,"Michigan",43,314
"1290",1981,"Michigan",53,363
"1291",1981,"Michigan",43,365
"1292",1981,"Michigan",82,365
"1293",1981,"Michigan",31,348
"1294",1981,"Michigan",100,365
"1295",1981,"Minnesota",35,228
"1296",1981,"Minnesota",37,357
"1297",1981,"Minnesota",51,364
"1298",1981,"Minnesota",31,151
"1299",1981,"Minnesota",56,364
"1300",1981,"Minnesota",49,365
"1301",1981,"Minnesota",44,362
"1302",1981,"Minnesota",4,336
"1303",1981,"Minnesota",35,302
"1304",1981,"Mississippi",40,311
"1305",1981,"Mississippi",6,297
"1306",1981,"Mississippi",42,357
"1307",1981,"Mississippi",9,324
"1308",1981,"Mississippi",6,120
"1309",1981,"Missouri",55,365
"1310",1981,"Missouri",43,356
"1311",1981,"Missouri",0,331
"1312",1981,"Missouri",50,357
"1313",1981,"Missouri",52,216
"1314",1981,"Missouri",56,359
"1315",1981,"Missouri",74,363
"1316",1981,"Montana",40,356
"1317",1981,"Montana",39,142
"1318",1981,"Montana",47,359
"1319",1981,"Montana",29,355
"1320",1981,"Montana",43,99
"1321",1981,"Montana",75,325
"1322",1981,"Nebraska",39,365
"1323",1981,"Nebraska",32,365
"1324",1981,"Nevada",34,244
"1325",1981,"Nevada",91,365
"1326",1981,"Nevada",39,266
"1327",1981,"Nevada",77,360
"1328",1981,"New Hampshire",36,325
"1329",1981,"New Hampshire",90,365
"1330",1981,"New Hampshire",68,365
"1331",1981,"New Hampshire",41,267
"1332",1981,"New Hampshire",32,364
"1333",1981,"New Jersey",51,362
"1334",1981,"New Jersey",49,363
"1335",1981,"New Jersey",70,364
"1336",1981,"New Jersey",60,360
"1337",1981,"New Jersey",49,10
"1338",1981,"New Jersey",69,361
"1339",1981,"New Jersey",42,350
"1340",1981,"New Jersey",38,353
"1341",1981,"New Jersey",64,362
"1342",1981,"New Jersey",42,360
"1343",1981,"New Jersey",65,360
"1344",1981,"New Jersey",33,347
"1345",1981,"New Jersey",49,86
"1346",1981,"New Jersey",66,360
"1347",1981,"New Jersey",46,90
"1348",1981,"New Mexico",61,365
"1349",1981,"New Mexico",94,365
"1350",1981,"New Mexico",56,364
"1351",1981,"New Mexico",46,278
"1352",1981,"New Mexico",20,355
"1353",1981,"New York",62,228
"1354",1981,"New York",47,307
"1355",1981,"New York",61,317
"1356",1981,"New York",37,364
"1357",1981,"New York",103,365
"1358",1981,"New York",36,305
"1359",1981,"New York",69,364
"1360",1981,"New York",106,365
"1361",1981,"New York",51,365
"1362",1981,"New York",93,363
"1363",1981,"New York",81,365
"1364",1981,"New York",37,364
"1365",1981,"New York",58,364
"1366",1981,"New York",49,362
"1367",1981,"New York",58,329
"1368",1981,"New York",33,360
"1369",1981,"New York",26,310
"1370",1981,"New York",45,365
"1371",1981,"North Carolina",65,365
"1372",1981,"North Carolina",47,167
"1373",1981,"North Carolina",44,119
"1374",1981,"North Carolina",47,200
"1375",1981,"North Carolina",47,329
"1376",1981,"North Carolina",33,352
"1377",1981,"North Carolina",48,223
"1378",1981,"North Carolina",44,212
"1379",1981,"North Carolina",68,365
"1380",1981,"North Carolina",45,141
"1381",1981,"North Carolina",23,91
"1382",1981,"North Carolina",53,355
"1383",1981,"North Dakota",14,365
"1384",1981,"North Dakota",34,365
"1385",1981,"North Dakota",4,364
"1386",1981,"North Dakota",34,365
"1387",1981,"North Dakota",34,363
"1388",1981,"North Dakota",0,106
"1389",1981,"Ohio",26,316
"1390",1981,"Ohio",51,365
"1391",1981,"Ohio",49,364
"1392",1981,"Ohio",31,331
"1393",1981,"Ohio",50,365
"1394",1981,"Ohio",37,322
"1395",1981,"Ohio",87,339
"1396",1981,"Ohio",81,365
"1397",1981,"Ohio",64,365
"1398",1981,"Ohio",100,365
"1399",1981,"Ohio",81,365
"1400",1981,"Ohio",63,365
"1401",1981,"Ohio",31,259
"1402",1981,"Ohio",51,365
"1403",1981,"Ohio",76,365
"1404",1981,"Ohio",69,365
"1405",1981,"Ohio",29,330
"1406",1981,"Ohio",50,365
"1407",1981,"Ohio",38,307
"1408",1981,"Ohio",31,363
"1409",1981,"Ohio",26,275
"1410",1981,"Ohio",56,362
"1411",1981,"Ohio",104,365
"1412",1981,"Ohio",36,342
"1413",1981,"Ohio",36,362
"1414",1981,"Ohio",49,120
"1415",1981,"Oklahoma",31,219
"1416",1981,"Oklahoma",0,34
"1417",1981,"Oklahoma",7,37
"1418",1981,"Oklahoma",48,365
"1419",1981,"Oklahoma",77,365
"1420",1981,"Oregon",29,363
"1421",1981,"Oregon",31,170
"1422",1981,"Oregon",32,314
"1423",1981,"Oregon",72,365
"1424",1981,"Oregon",51,358
"1425",1981,"Oregon",45,352
"1426",1981,"Oregon",36,353
"1427",1981,"Oregon",75,365
"1428",1981,"Pennsylvania",126,365
"1429",1981,"Pennsylvania",92,365
"1430",1981,"Pennsylvania",55,358
"1431",1981,"Pennsylvania",42,326
"1432",1981,"Pennsylvania",51,352
"1433",1981,"Pennsylvania",65,355
"1434",1981,"Pennsylvania",41,346
"1435",1981,"Pennsylvania",61,359
"1436",1981,"Pennsylvania",51,340
"1437",1981,"Pennsylvania",49,361
"1438",1981,"Pennsylvania",44,352
"1439",1981,"Pennsylvania",57,347
"1440",1981,"Pennsylvania",47,348
"1441",1981,"Pennsylvania",50,345
"1442",1981,"Pennsylvania",34,312
"1443",1981,"Pennsylvania",39,319
"1444",1981,"Pennsylvania",48,347
"1445",1981,"Pennsylvania",60,363
"1446",1981,"Pennsylvania",94,365
"1447",1981,"Pennsylvania",51,343
"1448",1981,"Pennsylvania",47,280
"1449",1981,"Pennsylvania",47,336
"1450",1981,"Puerto Rico",9,129
"1451",1981,"Puerto Rico",7,137
"1452",1981,"Puerto Rico",24,174
"1453",1981,"Puerto Rico",43,187
"1454",1981,"Rhode Island",38,346
"1455",1981,"Rhode Island",65,365
"1456",1981,"South Carolina",35,354
"1457",1981,"South Carolina",19,347
"1458",1981,"South Carolina",49,171
"1459",1981,"South Carolina",39,281
"1460",1981,"South Carolina",45,344
"1461",1981,"South Carolina",46,184
"1462",1981,"South Carolina",54,173
"1463",1981,"South Carolina",44,365
"1464",1981,"South Carolina",38,362
"1465",1981,"Tennessee",47,363
"1466",1981,"Tennessee",41,352
"1467",1981,"Tennessee",63,365
"1468",1981,"Tennessee",40,361
"1469",1981,"Tennessee",72,365
"1470",1981,"Tennessee",66,365
"1471",1981,"Tennessee",46,361
"1472",1981,"Tennessee",56,365
"1473",1981,"Tennessee",107,365
"1474",1981,"Tennessee",108,365
"1475",1981,"Tennessee",33,365
"1476",1981,"Tennessee",43,356
"1477",1981,"Texas",38,361
"1478",1981,"Texas",34,300
"1479",1981,"Texas",43,140
"1480",1981,"Texas",56,365
